      0.00000000      1.00000000      0.00000000      1.00000000
      0.00500000      1.00000000      0.00000000      1.00000000
      0.01000000      1.00000000      0.00000000      1.00000000
      0.01500000      1.00000000      0.00000000      1.00000000
      0.02000000      1.00000000      0.00000000      1.00000000
      0.02500000      1.00000000      0.00000000      1.00000000
      0.03000000      1.00000000      0.00000000      1.00000000
      0.03500000      1.00000000      0.00000000      1.00000000
      0.04000000      1.00000000      0.00000000      1.00000000
      0.04500000      1.00000000      0.00000000      1.00000000
      0.05000000      1.00000000      0.00000000      1.00000000
      0.05500000      1.00000000      0.00000000      1.00000000
      0.06000000      1.00000000      0.00000000      1.00000000
      0.06500000      1.00000000      0.00000000      1.00000000
      0.07000000      1.00000000      0.00000000      1.00000000
      0.07500000      1.00000000      0.00000000      1.00000000
      0.08000000      1.00000000      0.00000000      1.00000000
      0.08500000      1.00000000      0.00000000      1.00000000
      0.09000000      1.00000000      0.00000000      1.00000000
      0.09500000      1.00000000      0.00000000      1.00000000
      0.10000000      1.00000000      0.00000000      1.00000000
      0.10500000      1.00000000     -0.00000000      1.00000000
      0.11000000      1.00000000     -0.00000000      1.00000000
      0.11500000      1.00000000     -0.00000000      1.00000000
      0.12000000      1.00000000      0.00000000      1.00000000
      0.12500000      1.00000000     -0.00000000      1.00000000
      0.13000000      1.00000000     -0.00000000      1.00000000
      0.13500000      1.00000000      0.00000000      1.00000000
      0.14000000      1.00000000      0.00000000      1.00000000
      0.14500000      1.00000000      0.00000000      1.00000000
      0.15000000      1.00000000     -0.00000000      1.00000000
      0.15500000      1.00000000     -0.00000000      1.00000000
      0.16000000      1.00000000      0.00000000      1.00000000
      0.16500000      1.00000000      0.00000000      1.00000000
      0.17000000      1.00000000      0.00000000      1.00000000
      0.17500000      1.00000000     -0.00000000      1.00000000
      0.18000000      1.00000000     -0.00000000      1.00000000
      0.18500000      1.00000000      0.00000000      1.00000000
      0.19000000      1.00000000      0.00000000      1.00000000
      0.19500000      1.00000000      0.00000000      1.00000000
      0.20000000      1.00000000     -0.00000000      1.00000000
      0.20500000      1.00000000     -0.00000000      1.00000000
      0.21000000      1.00000000      0.00000000      1.00000000
      0.21500000      1.00000000      0.00000000      0.99999999
      0.22000000      0.99999999      0.00000001      0.99999999
      0.22500000      1.00000001     -0.00000001      1.00000001
      0.23000000      1.00000003     -0.00000004      1.00000004
      0.23500000      1.00000001     -0.00000001      1.00000002
      0.24000000      0.99999991      0.00000011      0.99999987
      0.24500000      0.99999981      0.00000022      0.99999974
      0.25000000      1.00000004     -0.00000004      1.00000005
      0.25500000      1.00000073     -0.00000083      1.00000098
      0.26000000      1.00000093     -0.00000118      1.00000139
      0.26500000      0.99999930      0.00000082      0.99999903
      0.27000000      0.99999559      0.00000542      0.99999360
      0.27500000      0.99999345      0.00000763      0.99999105
      0.28000000      1.00000140     -0.00000155      1.00000182
      0.28500000      1.00001963     -0.00002210      1.00002622
      0.29000000      1.00002123     -0.00002619      1.00003107
      0.29500000      0.99995631      0.00005256      0.99993806
      0.30000000      0.99971843      0.00033305      0.99960655
      0.30500000      0.99911522      0.00104855      0.99876046
      0.31000000      0.99772120      0.00270505      0.99680230
      0.31500000      0.99460577      0.00641234      0.99243595
      0.32000000      0.98803290      0.01425835      0.98325566
      0.32500000      0.97686050      0.02766523      0.96772636
      0.33000000      0.96168331      0.04607039      0.94674905
      0.33500000      0.94378137      0.06807926      0.92217695
      0.34000000      0.92432246      0.09238949      0.89567362
      0.34500000      0.90409947      0.11809701      0.86836066
      0.35000000      0.88356853      0.14467311      0.84087879
      0.35500000      0.86297666      0.17182939      0.81357049
      0.36000000      0.84246330      0.19940239      0.78662439
      0.36500000      0.82211452      0.22728993      0.76015263
      0.37000000      0.80198749      0.25542218      0.73422590
      0.37500000      0.78212188      0.28374848      0.70888987
      0.38000000      0.76254610      0.31223033      0.68417396
      0.38500000      0.74328100      0.34083715      0.66009680
      0.39000000      0.72434231      0.36954350      0.63666958
      0.39500000      0.70574215      0.39832734      0.61389831
      0.40000000      0.68749009      0.42716872      0.59178527
      0.40500000      0.66959384      0.45604901      0.57033005
